material_id;material_name;image_url;item_url;unit;unit_price;expenditure;weight
m.606;Коронка алмазная КМ (666173) по керамограниту d60 мм для УШМ;https://cs.p-static.ru/image/8056472/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/666173/;шт.;1 548,00;;0,27
m.607;Коронка алмазная КМ (666175) по керамограниту d68 мм для УШМ;https://cs.p-static.ru/image/8056796/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/666175/;шт.;1 600,00;;0,32
m.608;Коронка алмазная Практика (035-073) по керамограниту d25 мм;https://cs.p-static.ru/image/4020522/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/140337/;шт.;1 757,00;;0,078
m.609;Коронка алмазная Практика (035-080) по керамограниту d30 мм;https://cs.p-static.ru/image/4020658/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/140338/;шт.;2 046,00;;0,095
m.610;Коронка алмазная Практика (035-097) по керамограниту d35 мм;https://cs.p-static.ru/image/4020794/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/140339/;шт.;2 387,00;;0,116
m.611;Коронка алмазная Практика (035-103) по керамограниту d40 мм;https://cs.p-static.ru/image/4020930/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/140340/;шт.;2 771,00;;0,126
m.612;Коронка алмазная Практика (776-164) по керамограниту d45 мм;https://cs.p-static.ru/image/4021066/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/140341/;шт.;2 744,00;;0,162
m.613;Коронка алмазная Практика (776-171) по керамограниту d55 мм;https://cs.p-static.ru/image/4021202/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/140342/;шт.;3 509,00;;0,18
m.614;Коронка алмазная Практика (776-188) по керамограниту d68 мм;https://cs.p-static.ru/image/4021338/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/140343/;шт.;4 099,00;;0,31
m.615;Коронка алмазная Trio-Diamond (GC787) по бетону d72 мм;https://cs.p-static.ru/image/5882998/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/168290/;шт.;4 950,00;;0,71
m.616;Коронка биметаллическая Практика (036-025) универсальная d68 мм;https://cs.p-static.ru/image/4608803/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/504197/;шт.;675,00;;0,188
m.617;Коронка биметаллическая Практика (773-224) универсальная d40 мм;https://cs.p-static.ru/image/4610531/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/504205/;шт.;473,00;;0,078
m.618;Корщетка для УШМ Практика мягкая радиальная d125 мм M14;https://cs.p-static.ru/image/2943057/original-300x300-fit.jpg;https://petrovich.ru/product/639730/;шт.;458,00;;0,23
m.619;Кран шаровой латунный Bugatti 3/4 ВР(г) х 3/4 НР(ш) бабочка с полусгоном прямой (3220089);https://cs.p-static.ru/image/57662412/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/103918/;шт.;1 342,00;;0,394
m.620;Кран шаровой латунный Oventrop Optibal (1077304) 1/2 ВР(г) х 1/2 НР(ш) полнопроходной бабочка удлиненная прямой;https://cs.p-static.ru/image/6142883/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/620285/;шт.;1 896,00;;0,22
m.621;Кран шаровой латунный Oventrop Optibal (1077308) 1 ВР(г) х 1 НР(ш) полнопроходной бабочка прямой;https://cs.p-static.ru/image/6143423/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/620287/;шт.;2 519,00;;0,52
m.622;Кран шаровой латунный Valtec Base 1/2 ВР(г) х 1/2 НР(ш) бабочка прямой (VT.218.N.04);https://cs.p-static.ru/image/41347/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/103901/;шт.;468,00;;0,17
m.623;Кран шаровой латунный Valtec Base 3/4 ВР(г) х 3/4 НР(ш) бабочка с полусгоном угловой (VT.228.N.05);https://cs.p-static.ru/image/140055/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/142919/;шт.;1 271,00;;0,385
m.624;Краска моющаяся Dulux/Luxium Bindo 20 кухня и ванная база BW белая 2,5 л;https://cs.p-static.ru/image/1809196/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/128469/;шт.;3 718,00;;3,29
m.625;Краска моющаяся Dulux/Luxium Bindo 7 экстрапрочная база BW белая 2,5 л;https://cs.p-static.ru/image/1809172/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/103948/;шт.;2 620,00;;3,39
m.626;Краска моющаяся Dulux/Luxium Diamond Extra Matt база BW белая 2,5 л;https://cs.p-static.ru/image/16981414/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/685972/;шт.;5 130,00;;3,89
m.627;Крепеж-клипса для труб 20 мм DKC серая (100 шт.) (51020);https://cs.p-static.ru/image/5446144/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/660833/;упак.;490,00;;0,3
m.628;Крепеж-клипса для труб 25 мм DKC серая (100 шт.) (51025);https://cs.p-static.ru/image/5446162/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/660834/;упак.;674,00;;0,4
m.629;Крепления для маячкового профиля Knauf Креммер клипс универсальные (250 шт.);https://cs.p-static.ru/image/1241034/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/606377/;упак.;1 157,00;;0,362
m.630;Крестики для плитки 2 мм (2000 шт.);https://cs.p-static.ru/image/24531369/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/149132/;упак.;453,00;;0,34
m.631;Крестовина Pro Aqua Comfort d110х110х50 мм 87° пластиковая двухплоскостная правая для внутренней канализации;https://cs.p-static.ru/image/1607293/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/602539/;шт.;65,00;;0,36
m.632;Кронштейн для монтажа коллекторов Valtec 3/4 (2 шт.) (VTc.130.N.0500);https://cs.p-static.ru/image/7624779/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/143812/;упак.;606,00;;0,197
m.633;Круг алмазный шлифовальный по камню Trio-Diamond гибкий d100 мм P50 для мокрого шлифования;https://cs.p-static.ru/image/1243853/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/163111/;шт.;525,00;;0,03
m.634;Круг лепестковый по металлу/древесине Debever 125х22,2 мм P120 (FDC 125A 120 72F);https://cs.p-static.ru/image/4124597/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/653798/;шт.;129,00;;0,1
m.635;Круг отрезной по металлу Луга 125х22х1,2 мм (8064);https://cs.p-static.ru/image/174898/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/134039/;шт.;30,00;;0,035
m.636;Крышка для ведра полимерная Петрович 12 л;https://cs.p-static.ru/image/14140415/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/691338/;шт.;73,00;;0,08
m.637;Лак акриловый Tikkurila/Tikkivala Lacquer Aqua основа EP бесцветный 9 л матовый;https://cs.p-static.ru/image/15082765/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/128485/;шт.;7 399,00;;10,09
m.638;Лампа светодиодная Онлайт E27 4000К 15 Вт 1350 Лм 220-240 В груша A60 матовая;https://cs.p-static.ru/image/58093275/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/1150011/;шт.;50,00;;0,028
m.639;Лампа светодиодная Rev E27 6500К 40 Вт 3200 Лм 180-240 В цилиндр T120 прозрачная;https://cs.p-static.ru/image/43405187/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/600863/;шт.;424,00;;0,29
m.640;Лезвие для ножа Hesler 18 мм прямое (10 шт.);https://cs.p-static.ru/image/36345/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/104462/;упак.;58,00;;0,06
m.641;Лезвие для ножа Olfa 18 мм прямое (10 шт.) титановое покрытие;https://cs.p-static.ru/image/143965/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/143486/;упак.;810,00;;0,09
m.642;Лезвие для ножа Olfa 9 мм прямое (10 шт.) для графических работ;https://cs.p-static.ru/image/18757448/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/759040/;упак.;900,00;;0,03
m.643;Лента алюминиевая самоклеящаяся Изоспан FL Termo 50 мм х 40 м;https://cs.p-static.ru/image/25825149/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/614336/;шт.;620,00;;0,3
m.644;Лента бумажная для швов ГКЛ Knauf 52 мм 150 м;https://cs.p-static.ru/image/195607/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/150824/;рул.;507,00;;1,1
m.645;Лента вибродемпфирующая SoundGuard самоклеящаяся 27х4 мм 12 м;https://cs.p-static.ru/image/2295239/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/162461/;рул.;660,00;;1
m.646;Лента вибродемпфирующая SoundGuard самоклеящаяся 50х4 мм 12 м;https://cs.p-static.ru/image/2295086/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/162462/;рул.;888,00;;1,4
m.647;Лента гидроизоляционная Knauf Флэхендихтбанд 12 см 10 м;https://cs.p-static.ru/image/44759411/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/646452/;шт.;1 420,00;;0,4
m.648;Лента демпферная кромочная для полов Knauf 8х100 мм 20 м;https://cs.p-static.ru/image/15283588/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/104494/;рул.;393,00;;0,35
m.649;Лента для звукоизоляции Вибростек М 100 100 мм 30 м;https://cs.p-static.ru/image/30434995/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/625422/;шт.;2 599,00;;1
m.650;Лента клейкая монтажная двусторонняя 50 мм 50 м;https://cs.p-static.ru/image/42225/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/107632/;шт.;422,00;;0,45
m.651;Лента клейкая монтажная Unibob двусторонняя кристально-прозрачная 12 мм 2 м;https://cs.p-static.ru/image/19371830/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/670601/;шт.;205,00;;0,02
m.652;Лента клейкая SoundGuard Tape изоляционная коричневая 50 мм 40 м;https://cs.p-static.ru/image/19369245/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/622930/;шт.;459,00;;0,22
m.653;Лента крепежная перфорированная волнистая 12х0,5 мм 25 м;https://cs.p-static.ru/image/37528/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/104488/;шт.;390,00;;1,03
m.654;Лента крепежная перфорированная прямая 12х0,5 мм 25 м;https://cs.p-static.ru/image/15641793/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/104490/;шт.;382,00;;0,95
m.655;Лента малярная Beorol зеленая 48 мм 33 м;https://cs.p-static.ru/image/2587865/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/632626/;шт.;310,00;;0,17
m.656;Лента малярная Folsen Professional для наружных работ синяя 30 мм 50 м УФ-стойкая;https://cs.p-static.ru/image/19372523/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/682884/;шт.;1 117,00;;0,128
m.657;Лента малярная RoxelPro для защиты дверей и окон оранжевая 50 мм 33 м;https://cs.p-static.ru/image/47527782/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/1066235/;шт.;1 124,00;;0,36
m.658;Лента малярная RoxelPro RoxPro 5010 для четкого края желтая 30 мм 50 м;https://cs.p-static.ru/image/47527877/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/1066236/;шт.;825,00;;0,14
m.659;Лента малярная Storch SunnyStar для деликатных поверхностей фиолетовая 50 мм 50 м;https://cs.p-static.ru/image/44345012/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/1035219/;шт.;1 494,00;;0,26
m.660;Лента малярная Unibob белая 50 мм 50 м;https://cs.p-static.ru/image/38992/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/104498/;шт.;349,00;;0,3
m.661;Лента монтажная X-Glass ТПЛ армированная 50 мм 50 м серая;https://cs.p-static.ru/image/36062597/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/689101/;шт.;372,00;;0,3
m.662;Лента светодиодная SMD 3528 6000К 220 В 4,8 Вт/м 1 м IP67 Navigator (71770);https://cs.p-static.ru/image/1920279/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/162269/;шт.;209,00;;0,13
m.663;Лента стеклотканевая КМ Профи серпянка самоклеящаяся 50 мм 150 м;https://cs.p-static.ru/image/1930542/original-300x300-fit.jpg;https://moscow.petrovich.ru/product/107536/;рул.;605,00;;0,325
